recordID,datasetID,datasetName,dateStart,dateEnd,temporalSpan,temporalSpanOrigin,nr of traps,effort,effortUnit,latitude,longitude,latLonUnit,precisionInMeters, area ,areaUnit,areaOrigin,countryCode,stateProvince,locality,species latin,species english,presence,abundance,original units
594,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,03/11/2012,07/12/2012,35,G,14,490,camera trap days,3.37831,-61.469533,dec,,6.52,km2,M,Brazil,Roraima,Maracá  Ecological station - protected area,Puma concolor,Puma,1,,RAI
595,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,03/11/2012,07/12/2012,35,G,14,490,camera trap days,3.37831,-61.469533,dec,,6.52,km2,M,Brazil,Roraima,Maracá  Ecological station - protected area,Nasua nasua,South American coati,0,,RAI
596,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,03/11/2012,07/12/2012,35,G,14,490,camera trap days,3.37831,-61.469533,dec,,6.52,km2,M,Brazil,Roraima,Maracá  Ecological station - protected area,Procyon cancrivorus,Crab-eating raccoon,0,,RAI
597,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,03/11/2012,07/12/2012,35,G,14,490,camera trap days,3.37831,-61.469533,dec,,6.52,km2,M,Brazil,Roraima,Maracá  Ecological station - protected area,Eira barbara,Tayra,1,,RAI
598,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,21/08/2012,25/09/2012,36,G,14,504,camera trap days,-1.817449,-59.250086,dec,,15.11,km2,M,Brazil,Amazonas,Uatumã Biological Reserve,Leopardus wiedii,Margay,1,,RAI
599,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,21/08/2012,25/09/2012,36,G,14,504,camera trap days,-1.817449,-59.250086,dec,,15.11,km2,M,Brazil,Amazonas,Uatumã Biological Reserve,Leopardus pardalis,Ocelot,1,,RAI
600,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,21/08/2012,25/09/2012,36,G,14,504,camera trap days,-1.817449,-59.250086,dec,,15.11,km2,M,Brazil,Amazonas,Uatumã Biological Reserve,Panthera onca,Jaguar,1,,RAI
601,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,21/08/2012,25/09/2012,36,G,14,504,camera trap days,-1.817449,-59.250086,dec,,15.11,km2,M,Brazil,Amazonas,Uatumã Biological Reserve,Puma concolor,Puma,1,,RAI
602,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,21/08/2012,25/09/2012,36,G,14,504,camera trap days,-1.817449,-59.250086,dec,,15.11,km2,M,Brazil,Amazonas,Uatumã Biological Reserve,Nasua nasua,South American coati,1,,RAI
603,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,21/08/2012,25/09/2012,36,G,14,504,camera trap days,-1.817449,-59.250086,dec,,15.11,km2,M,Brazil,Amazonas,Uatumã Biological Reserve,Procyon cancrivorus,Crab-eating raccoon,0,,RAI
604,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,21/08/2012,25/09/2012,36,G,14,504,camera trap days,-1.817449,-59.250086,dec,,15.11,km2,M,Brazil,Amazonas,Uatumã Biological Reserve,Eira barbara,Tayra,1,,RAI
605,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,09/03/2013,09/04/2013,32,G,14,448,camera trap days,3.630889,-61.709613,dec,,1.97,km2,M,Brazil,Roraima,Bom Jesus - human settlement,Leopardus wiedii,Margay,0,,RAI
606,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,09/03/2013,09/04/2013,32,G,14,448,camera trap days,3.630889,-61.709613,dec,,1.97,km2,M,Brazil,Roraima,Bom Jesus - human settlement,Leopardus pardalis,Ocelot,1,,RAI
607,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,09/03/2013,09/04/2013,32,G,14,448,camera trap days,3.630889,-61.709613,dec,,1.97,km2,M,Brazil,Roraima,Bom Jesus - human settlement,Panthera onca,Jaguar,0,,RAI
608,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,09/03/2013,09/04/2013,32,G,14,448,camera trap days,3.630889,-61.709613,dec,,1.97,km2,M,Brazil,Roraima,Bom Jesus - human settlement,Puma concolor,Puma,1,,RAI
609,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,09/03/2013,09/04/2013,32,G,14,448,camera trap days,3.630889,-61.709613,dec,,1.97,km2,M,Brazil,Roraima,Bom Jesus - human settlement,Nasua nasua,South American coati,1,,RAI
610,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,09/03/2013,09/04/2013,32,G,14,448,camera trap days,3.630889,-61.709613,dec,,1.97,km2,M,Brazil,Roraima,Bom Jesus - human settlement,Procyon cancrivorus,Crab-eating raccoon,1,,RAI
611,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,09/03/2013,09/04/2013,32,G,14,448,camera trap days,3.630889,-61.709613,dec,,1.97,km2,M,Brazil,Roraima,Bom Jesus - human settlement,Eira barbara,Tayra,0,,RAI
612,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,15/02/2012,21/03/2012,36,G,14,504,camera trap days,0.891176,-59.403418,dec,,24.69,km2,M,Brazil,Roraima,Entre Rios - human settlement,Leopardus wiedii,Margay,0,,RAI
613,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,15/02/2012,21/03/2012,36,G,14,504,camera trap days,0.891176,-59.403418,dec,,24.69,km2,M,Brazil,Roraima,Entre Rios - human settlement,Leopardus pardalis,Ocelot,1,,RAI
614,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,15/02/2012,21/03/2012,36,G,14,504,camera trap days,0.891176,-59.403418,dec,,24.69,km2,M,Brazil,Roraima,Entre Rios - human settlement,Panthera onca,Jaguar,1,,RAI
615,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,15/02/2012,21/03/2012,36,G,14,504,camera trap days,0.891176,-59.403418,dec,,24.69,km2,M,Brazil,Roraima,Entre Rios - human settlement,Puma concolor,Puma,0,,RAI
616,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,15/02/2012,21/03/2012,36,G,14,504,camera trap days,0.891176,-59.403418,dec,,24.69,km2,M,Brazil,Roraima,Entre Rios - human settlement,Nasua nasua,South American coati,0,,RAI
617,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,15/02/2012,21/03/2012,36,G,14,504,camera trap days,0.891176,-59.403418,dec,,24.69,km2,M,Brazil,Roraima,Entre Rios - human settlement,Procyon cancrivorus,Crab-eating raccoon,0,,RAI
618,105,Terrestrial mammal assemblages in protected and human impacted areas in Northern Brazilian Amazonia,15/02/2012,21/03/2012,36,G,14,504,camera trap days,0.891176,-59.403418,dec,,24.69,km2,M,Brazil,Roraima,Entre Rios - human settlement,Eira barbara,Tayra,0,,RAI
619,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Cerdocyon thous,Crab-eating fox,1,14,NOIR
620,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Leopardus guttulus,Southern tigrina,1,1,NOIR
621,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Leopardus pardalis,Ocelot,1,3,NOIR
622,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Puma concolor,Puma,1,1,NOIR
623,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Herpailurus yagouaroundi,Jaguarundi,1,10,NOIR
624,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Panthera onca,Jaguar,0,0,NOIR
625,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Nasua nasua,South American coati,1,4,NOIR
626,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Procyon cancrivorus,Crab-eating raccoon,1,26,NOIR
627,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.731219,-41.817033,dec,,"4,306",ha,G,Brazil,Minas Gerais,Feliciano Miguel Abdala - private protected area,Eira barbara,Tayra,1,4,NOIR
628,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Cerdocyon thous,Crab-eating fox,1,3,NOIR
629,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Leopardus guttulus,Southern tigrina,1,5,NOIR
630,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Leopardus pardalis,Ocelot,1,15,NOIR
631,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Puma concolor,Puma,0,0,NOIR
632,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Herpailurus yagouaroundi,Jaguarundi,1,5,NOIR
633,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Panthera onca,Jaguar,0,0,NOIR
634,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Nasua nasua,South American coati,1,24,NOIR
635,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Procyon cancrivorus,Crab-eating raccoon,1,20,NOIR
636,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-20.072184,-42.069933,dec,,"3,436",ha,G,Brazil,Minas Gerais,Mata do Sossego - private protected area,Eira barbara,Tayra,1,35,NOIR
637,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Cerdocyon thous,Crab-eating fox,1,19,NOIR
638,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Leopardus guttulus,Southern tigrina,1,1,NOIR
639,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Leopardus pardalis,Ocelot,1,43,NOIR
640,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Puma concolor,Puma,1,7,NOIR
641,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Herpailurus yagouaroundi,Jaguarundi,1,8,NOIR
642,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Panthera onca,Jaguar,0,0,NOIR
643,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Nasua nasua,South American coati,1,21,NOIR
644,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Procyon cancrivorus,Crab-eating raccoon,1,19,NOIR
645,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.340625,-42.387183,dec,,"4,893",ha,G,Brazil,Minas Gerais,Fazenda Macedônia - private protected area,Eira barbara,Tayra,1,3,NOIR
646,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Cerdocyon thous,Crab-eating fox,0,0,NOIR
647,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Leopardus guttulus,Southern tigrina,0,0,NOIR
648,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Leopardus pardalis,Ocelot,1,9,NOIR
649,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Puma concolor,Puma,1,2,NOIR
650,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Herpailurus yagouaroundi,Jaguarundi,1,2,NOIR
651,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Panthera onca,Jaguar,0,0,NOIR
652,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Nasua nasua,South American coati,1,29,NOIR
653,41,Use of Atlantic Forest protected areas by free‐ranging dogs: estimating abundance and persistence of use,01/01/2008,01/01/2012,160,G,40,"6,400",camera trap days,-19.264392,-41.380702,dec,,"4,950",ha,G,Brazil,Minas Gerais,Sete Salões State Park,Procyon cancrivorus,Crab-eating raccoon,1,3,NOIR
